gene h2 se p
SLC2A12 0.141697 0.037730 6.673e-08
TBCB 0.141666 0.040243 1.696e-05
PAPLN 0.141608 0.035953 0
FZD3 0.141572 0.037006 5.087e-08
DAAM1 0.141557 0.036336 0
FAM116B 0.141536 0.034134 8.882e-16
RNF126 0.141503 0.035793 2.48e-08
RNF8 0.141473 0.034593 1.071e-14
TNRC6A 0.141430 0.033884 2.601e-13
FCAR 0.141400 0.036057 1.508e-07
ITGA2 0.141382 0.034418 1.11e-16
MED8 0.141281 0.038478 0
IGF1R 0.141267 0.031885 5.551e-16
CLIC6 0.141249 0.036444 7.901e-09
DAPK2 0.141177 0.037131 4.507e-11
OTOF 0.141154 0.043006 1.311e-09
GOLPH3L 0.141124 0.042471 2.665e-10
HMGXB3 0.141032 0.033792 2.703e-14
ESM1 0.140991 0.036422 2.077e-09
HRAS 0.140934 0.033608 0
POLR2C 0.140909 0.033370 1.266e-14
ALDH4A1 0.140876 0.033632 1.413e-11
TMEM163 0.140823 0.034761 5.551e-17
GTF2F2 0.140779 0.038751 6.365e-09
CD4 0.140672 0.036836 3.124e-08
TMEM173 0.140666 0.038923 1.669e-10
C6orf72 0.140664 0.030449 0
RAB22A 0.140654 0.036351 8.732e-07
ARHGAP44 0.140617 0.032130 5.296e-14
MYOF 0.140612 0.036830 6.575e-11
ICA1L 0.140609 0.037061 0
PLEKHJ1 0.140580 0.035380 2.274e-09
C12orf35 0.140515 0.035839 2.124e-11
SLC25A11 0.140385 0.032164 0
PPOX 0.140317 0.032922 0
C5orf22 0.140272 0.033895 7.317e-12
RAPGEF2 0.140197 0.034482 0
GPR133 0.140193 0.036969 1.956e-08
HSD17B4 0.140136 0.035719 0
LRP3 0.140078 0.033761 3.253e-14
ZRSR2 0.140032 0.034947 1.665e-16
ARID5B 0.140032 0.034947 1.665e-16
SMOX 0.140021 0.034740 7.029e-10
CCDC126 0.140016 0.034227 0
EXOSC7 0.139950 0.038633 7.964e-11
MRPL35 0.139895 0.037498 2.054e-15
PTGER2 0.139865 0.034411 5.561e-13
PUS10 0.139839 0.035342 0
HBQ1 0.139769 0.036890 1.458e-12
ATP10D 0.139762 0.036759 5.551e-17
PARVG 0.139753 0.037051 1.016e-07
GEMIN4 0.139753 0.034523 1.488e-10
STAB1 0.139738 0.038284 0
SPINK8 0.139714 0.052637 0
LDOC1 0.139714 0.052637 0
ASB9 0.139714 0.052637 0
AMOT 0.139714 0.052637 0
TMLHE 0.139662 0.037256 6.857e-10
PYCR2 0.139662 0.037256 6.857e-10
SEMA4G 0.139434 0.036342 2.92e-14
AKT1 0.139312 0.038175 1.843e-07
SFI1 0.139281 0.032047 0
HS6ST1 0.139226 0.039303 1.804e-06
PCBD1 0.139223 0.035982 1.742e-08
NOX1 0.139217 0.032850 0
MLH3 0.139217 0.032850 0
PLP2 0.139128 0.032259 0
ASB8 0.139128 0.032259 0
VPS41 0.139107 0.034210 3.492e-12
MBOAT1 0.139015 0.038720 4.765e-06
NPM2 0.139009 0.036248 1.75e-09
PTDSS2 0.138923 0.034161 0
PLEKHB1 0.138903 0.037472 1.11e-16
SLC25A16 0.138814 0.035721 0
PHKG1 0.138813 0.036205 0
ECE1 0.138745 0.037834 1.774e-08
KCNAB1 0.138674 0.034699 6.7e-14
USP3 0.138627 0.036471 3.206e-12
ZMYND15 0.138590 0.037663 3.171e-08
SLITRK5 0.138533 0.036789 0
SLC44A3 0.138516 0.034444 4.45e-12
MRPL14 0.138424 0.031681 0
PLK1 0.138375 0.033384 0
CTDNEP1 0.138312 0.032104 0
AEN 0.138312 0.039352 9.608e-06
CD1B 0.138279 0.034544 5.385e-15
SLC35F2 0.138262 0.038837 3.928e-09
FAM76B 0.138259 0.031773 0
ADAM19 0.138258 0.034474 0
NINJ2 0.138242 0.033675 1.147e-12
EFCAB4B 0.138186 0.035692 3.903e-08
IGFALS 0.138135 0.035346 5.496e-15
C14orf79 0.138126 0.035581 9.437e-15
CDK16 0.138060 0.032882 7.216e-16
ARHGAP26 0.138060 0.032882 7.216e-16
IL28RA 0.138005 0.036006 1.92e-09
C10orf68 0.137997 0.033998 0
ZNF783 0.137943 0.034832 8.526e-12
FBXO41 0.137932 0.040482 2.211e-12
A2M 0.137893 0.034957 1.055e-14
NME2 0.137870 0.033310 2.22e-16
STK17B 0.137802 0.038136 2.22e-16
AP1S1 0.137801 0.036233 1.117e-10
SLC27A1 0.137760 0.033052 1.383e-13
KIN 0.137757 0.033429 2.054e-13
DENND3 0.137737 0.034584 1.886e-10
C2orf42 0.137714 0.033789 0
VCP 0.137687 0.035164 0
ALDH1B1 0.137680 0.039402 1.18e-06
NCOA3 0.137646 0.034453 1.628e-10
PSPC1 0.137629 0.039511 7.095e-07
C9orf93 0.137617 0.032473 0
GABRR2 0.137585 0.037016 1.907e-08
SIRT1 0.137532 0.035977 0
TMEM71 0.137504 0.034149 2.145e-10
HDLBP 0.137435 0.032892 0
RPLP2 0.137389 0.033625 2.554e-15
TTC39C 0.137160 0.038375 8.171e-09
MED27 0.137080 0.033457 1.54e-13
C17orf72 0.137033 0.039118 1.665e-16
PDE6G 0.137010 0.033641 7.228e-13
TTC5 0.136944 0.035354 2.76e-09
ADAMTS2 0.136944 0.034722 9.5e-10
BRD9 0.136943 0.035777 2.148e-10
CCDC28A 0.136914 0.035667 7.993e-10
C17orf66 0.136896 0.034022 1.327e-14
CD6 0.136856 0.039387 6.473e-07
BLMH 0.136840 0.044224 0
FPGS 0.136813 0.041184 9.71e-08
CACNA1H 0.136811 0.038041 1.513e-08
RGP1 0.136747 0.033103 0
UBXN10 0.136729 0.036464 9.098e-08
FAM169B 0.136723 0.034138 6.869e-09
GABBR1 0.136708 0.041738 1.27e-12
BIN3 0.136681 0.031109 0
SEC23B 0.136672 0.031557 0
CRBN 0.136499 0.031657 9.659e-15
ABCB9 0.136469 0.035832 0
KIAA1328 0.136368 0.034603 5.551e-17
CD37 0.136363 0.031755 1.665e-15
ZNF677 0.136223 0.030389 0
XRCC2 0.136187 0.033660 1.061e-09
CDR2 0.136174 0.034094 5.551e-17
COPS6 0.135940 0.040731 1.546e-10
STK32B 0.135816 0.036266 8.187e-08
PQLC2 0.135644 0.031981 1.11e-16
SLC26A8 0.135620 0.035572 4.927e-12
ZNF780A 0.135497 0.030486 0
GLO1 0.135497 0.034417 1.11e-16
LDHAL6A 0.135472 0.034232 4.207e-10
GFM1 0.135451 0.033972 0
EXOSC9 0.135415 0.032427 0
IFIT5 0.135401 0.032522 0
DEPTOR 0.135346 0.034675 0
KAT2B 0.135330 0.034984 0
MMAB 0.135328 0.035165 0
ATG7 0.135267 0.035817 6.289e-11
BRI3 0.135229 0.031280 0
MAPK9 0.135129 0.031960 4.219e-15
AK4 0.135119 0.033566 5.496e-15
MLF1 0.135092 0.036498 0
ZNF85 0.135063 0.039127 5.936e-12
FAM127C 0.135063 0.039127 5.936e-12
LRPPRC 0.135054 0.033441 0
CATSPER2 0.134972 0.048453 0
YWHAH 0.134940 0.032728 0
RERE 0.134928 0.032247 0
RNF167 0.134851 0.035225 2.617e-11
PLA2G6 0.134747 0.033998 5.551e-17
C14orf183 0.134745 0.035182 1.58e-13
AMICA1 0.134731 0.031617 0
IFNGR2 0.134654 0.035653 1.622e-09
SP110 0.134585 0.032658 2.887e-15
CARD17 0.134555 0.038028 6.661e-16
MFSD11 0.134522 0.037558 3.257e-06
BATF3 0.134423 0.031887 0
ZNF135 0.134421 0.039551 7.885e-08
GTF2A2 0.134331 0.031682 0
ABHD8 0.134294 0.031661 5.368e-14
C19orf35 0.134269 0.033432 1.58e-09
MRI1 0.134213 0.035740 6.217e-09
TBCA 0.134180 0.035265 1.444e-10
FURIN 0.134146 0.035060 2.613e-09
PRSS1 0.134134 0.032883 0
RIOK1 0.134113 0.030898 0
LHX4 0.134080 0.035730 3.858e-14
BRD2 0.134004 0.041020 1.182e-07
HABP4 0.133978 0.035344 0
KCTD21 0.133935 0.038131 5.551e-17
CCDC116 0.133817 0.034031 5.551e-17
KIAA1430 0.133783 0.034732 1.286e-09
ZNF652 0.133782 0.035970 2.844e-08
ATP6V0A2 0.133728 0.032652 0
SIX5 0.133680 0.033175 9.387e-14
CBWD1 0.133671 0.033446 0
BRD3 0.133613 0.032867 1.047e-11
TFRC 0.133610 0.036211 4.23e-10
SEC16A 0.133602 0.031589 0
C21orf49 0.133549 0.033096 3.619e-14
MIS12 0.133273 0.035514 1.841e-11
C16orf74 0.133125 0.033235 1.801e-11
PHPT1 0.132975 0.033207 0
AIM1L 0.132948 0.039346 2.967e-13
CD274 0.132921 0.034436 2.073e-10
PARP2 0.132915 0.033766 2.967e-09
COQ2 0.132905 0.034795 1.651e-11
TMEM222 0.132892 0.039312 1.016e-09
ISPD 0.132855 0.035072 7.811e-10
TRAM2 0.132836 0.034403 9.902e-12
SMAGP 0.132765 0.037986 5.59e-08
TCEA2 0.132730 0.032886 7.877e-14
MTL5 0.132719 0.035367 4.037e-13
KLF12 0.132681 0.035199 2.774e-08
CDH1 0.132679 0.039627 0
DHX35 0.132633 0.032961 0
EPAS1 0.132623 0.033990 2.235e-11
TRAF3IP2 0.132592 0.035745 2.72e-15
STYK1 0.132575 0.036290 6.444e-11
DHX34 0.132558 0.032754 1.667e-12
NHLRC1 0.132556 0.032938 2.22e-16
DIP2C 0.132532 0.033980 1.646e-13
DRD4 0.132509 0.035243 6.71e-13
GTF2E2 0.132456 0.032621 6.106e-16
METTL9 0.132353 0.036680 0
VAMP4 0.132290 0.034037 0
TRIM38 0.132246 0.043251 0
GSC 0.132147 0.035484 3.882e-07
TIAM1 0.132138 0.033608 4.153e-13
SLC19A1 0.132121 0.035518 4.021e-12
PLEKHA8 0.132038 0.031422 0
TRAPPC6A 0.131992 0.034166 2.187e-10
KLF5 0.131989 0.033696 2.532e-10
NDOR1 0.131945 0.036449 1.609e-09
PPT2 0.131885 0.034720 0
JOSD2 0.131883 0.033625 1.807e-10
SLC40A1 0.131866 0.034069 0
RUNDC3A 0.131839 0.035037 1.862e-13
CYB5D2 0.131820 0.033060 5.995e-15
MARCH6 0.131791 0.033309 4.955e-12
LGALS1 0.131757 0.034312 2.237e-10
TRIM36 0.131747 0.033191 5.551e-17
ANXA1 0.131716 0.036086 9.437e-16
PJA2 0.131708 0.034343 0
TECPR1 0.131596 0.031678 0
ENPP4 0.131568 0.033704 1.11e-16
LMAN1 0.131526 0.029783 0
RAC2 0.131496 0.033892 1.282e-10
PRICKLE3 0.131496 0.033892 1.282e-10
SNRNP27 0.131491 0.033003 0
SNRNP48 0.131484 0.033071 5.164e-11
CYGB 0.131481 0.036235 2.275e-07
SFXN1 0.131453 0.031349 1.221e-15
SSH2 0.131446 0.039882 0
PRR11 0.131437 0.038461 0
HPS5 0.131434 0.038349 2.809e-05
JSRP1 0.131430 0.033688 1.352e-09
SGSM1 0.131368 0.034881 1.483e-09
APAF1 0.131343 0.035198 1.294e-09
RNF157 0.131228 0.034647 4.718e-11
CYB5D1 0.131216 0.033862 1.436e-12
PDE8A 0.131198 0.035666 3.603e-11
GATAD2A 0.131173 0.031782 0
C17orf65 0.131096 0.032381 0
GPC1 0.130951 0.035743 4.566e-07
MIIP 0.130905 0.038579 3.297e-07
RBCK1 0.130901 0.036409 4.292e-06
AFF2 0.130901 0.036409 4.292e-06
RYBP 0.130777 0.034012 3.698e-10
KLHDC5 0.130684 0.035460 6.616e-12
BLOC1S3 0.130638 0.033304 3.113e-11
GJA3 0.130601 0.036416 5.36e-07
MAML3 0.130599 0.031400 1.221e-15
PRLR 0.130564 0.032915 1.11e-16
OXA1L 0.130542 0.036412 9.711e-06
FAM22D 0.130355 0.038639 4.107e-07
NRBF2 0.130303 0.035827 4.235e-12
AUTS2 0.130286 0.033590 3.055e-10
PARP11 0.130262 0.035317 1.195e-07
LEPREL2 0.130242 0.033620 1.065e-10
PES1 0.130200 0.035866 2.776e-16
DCAF10 0.130113 0.029564 0
MCTP1 0.130071 0.033889 1.188e-14
SPTLC3 0.130054 0.035457 9.634e-08
MTMR3 0.130041 0.031186 0
FGD6 0.129956 0.031032 3.886e-16
DHTKD1 0.129955 0.033666 2.497e-09
RILPL1 0.129945 0.036341 2.817e-12
ITPRIPL1 0.129878 0.041962 0
CCR5 0.129861 0.034478 5.551e-17
XKR8 0.129699 0.037647 4.716e-13
C15orf58 0.129649 0.035412 8.549e-15
DGUOK 0.129646 0.037677 4.829e-08
A2LD1 0.129646 0.034081 4.389e-10
L3MBTL2 0.129643 0.043959 0
STAMBP 0.129640 0.034327 6.439e-15
REPIN1 0.129568 0.032817 2.776e-16
ZNF32 0.129561 0.035897 5.552e-12
KLHL34 0.129561 0.035897 5.552e-12
NCAPH2 0.129548 0.034870 3.811e-13
TMIGD2 0.129408 0.034987 5.234e-08
PTPN12 0.129375 0.033242 0
C6orf120 0.129316 0.032046 0
YWHAB 0.129283 0.033448 7.444e-13
RBFA 0.129257 0.035065 0
ARAF 0.129257 0.035065 0
TRAF2 0.129246 0.033457 8.282e-14
ZNHIT6 0.129227 0.031783 0
CAMKK2 0.129208 0.039290 1.259e-07
ARL4C 0.129048 0.034523 1.244e-07
TUSC5 0.129029 0.032015 4.298e-12
SEMG1 0.129028 0.031714 0
TMPRSS13 0.129021 0.033499 2.213e-10
OSGIN2 0.129012 0.036316 0
ZBTB38 0.128974 0.031662 0
FCER2 0.128973 0.033624 6.603e-08
PANK2 0.128952 0.031636 4.052e-14
SVIL 0.128890 0.033130 5.189e-11
TBC1D2 0.128871 0.032991 8.882e-16
SRGAP1 0.128870 0.034491 1.514e-10
LRRC3 0.128716 0.036315 9.875e-08
INTS10 0.128598 0.032752 1.416e-14
MFSD2B 0.128545 0.035988 1.75e-11
AKIRIN1 0.128520 0.031131 7.327e-15
SLMO1 0.128514 0.032728 0
RHBDD3 0.128508 0.037345 1.123e-12
IFNAR2 0.128501 0.035566 1.773e-10
ZNF84 0.128485 0.037186 9.992e-16
STARD8 0.128485 0.037186 9.992e-16
MIOX 0.128438 0.035880 8.688e-10
RNF212 0.128310 0.034019 6.661e-16
C16orf79 0.128290 0.033998 7.472e-14
SC5DL 0.128287 0.034378 2.761e-09
RPL14 0.128274 0.035204 0
TRAT1 0.128273 0.033406 1.61e-15
GAS8 0.128198 0.037343 4.496e-14
ZSWIM5 0.128179 0.036274 3.164e-15
DYRK4 0.128118 0.033467 6.362e-11
BIVM 0.128111 0.033243 9.091e-12
JAGN1 0.128092 0.030071 1.11e-16
MCEE 0.128081 0.033331 3.086e-11
C11orf67 0.128068 0.034675 0
GTPBP8 0.128026 0.034226 2.782e-13
ZSCAN29 0.128016 0.042931 0
B3GAT1 0.127948 0.032995 2.827e-10
SH3TC2 0.127932 0.036218 3.182e-07
TRIP10 0.127895 0.035704 2.986e-07
SLC4A11 0.127884 0.031895 2.709e-14
TSHR 0.127877 0.033857 5.551e-17
ABHD12B 0.127872 0.034387 2.231e-10
UTP18 0.127844 0.033781 6.449e-12
DTNB 0.127837 0.034716 5.193e-12
RRAS2 0.127809 0.032458 0
TPD52L1 0.127730 0.031753 0
TAGLN2 0.127720 0.034481 4.305e-08
PYROXD2 0.127710 0.037934 8.195e-10
BTN2A2 0.127688 0.038196 0
GRID2IP 0.127631 0.034894 1.728e-08
PWP2 0.127588 0.030444 0
WDR73 0.127567 0.033736 0
SBF2 0.127510 0.034866 2.456e-11
SEPT8 0.127476 0.036127 1.493e-11
XRCC3 0.127449 0.031716 0
APTX 0.127404 0.031849 0
MED21 0.127351 0.031250 0
WDR55 0.127339 0.034633 0
PARP4 0.127325 0.033636 2.606e-08
BYSL 0.127275 0.030182 0
SYS1 0.127255 0.033905 3.065e-12
ZSCAN30 0.127218 0.035696 1.698e-10
ACADVL 0.127099 0.030974 5.551e-17
PTCH2 0.127067 0.036835 0
GGH 0.127042 0.035826 2.776e-16
CAMTA2 0.127034 0.032619 0
CCNB1IP1 0.126968 0.029150 0
IL24 0.126884 0.031556 0
RASSF2 0.126862 0.034633 2.773e-07
GYG1 0.126820 0.030550 0
RBM19 0.126805 0.034832 1.164e-08
LIN37 0.126795 0.032560 1.175e-11
C2orf28 0.126795 0.035897 0
FAM110C 0.126767 0.039021 1.348e-07
DENND2C 0.126686 0.034493 5.21e-13
F2R 0.126679 0.033965 5.612e-10
ARVCF 0.126605 0.030671 0
PSMC6 0.126599 0.035171 2.553e-10
ZFP30 0.126597 0.035146 0
PHF19 0.126494 0.032354 0
CLDN10 0.126492 0.034627 8.911e-12
ITGB1BP2 0.126224 0.034613 4.864e-09
HS3ST1 0.126224 0.034613 4.864e-09
MNDA 0.126216 0.034708 1.258e-09
STARD3 0.126143 0.035699 9.143e-11
KCNT1 0.126136 0.034541 9.464e-08
HEATR2 0.126100 0.031812 0
LSM7 0.126096 0.031510 1.766e-11
GIMAP6 0.126074 0.029771 0
LMF1 0.126027 0.035775 6.721e-09
HAX1 0.126022 0.034497 4.33e-15
TAF7 0.125970 0.035166 1.092e-11
CCDC19 0.125965 0.034981 2.068e-07
UBXN11 0.125931 0.036939 8.145e-13
NUP214 0.125920 0.033829 1.067e-09
ARHGAP5 0.125843 0.031974 8.942e-11
KRT18 0.125819 0.036323 2.698e-07
ZSCAN2 0.125784 0.034685 0
RNF219 0.125734 0.033408 2.198e-11
ERO1LB 0.125622 0.033405 1.483e-10
KCNQ4 0.125589 0.035066 3.013e-09
KIAA1429 0.125540 0.035770 6.767e-10
PPM1K 0.125493 0.036391 8.22e-08
HHIPL2 0.125493 0.035363 8.288e-11
TXN2 0.125465 0.030024 2.387e-15
CAPN3 0.125453 0.040680 4.462e-07
SF3B2 0.125374 0.035726 1.998e-15
RBMX 0.125352 0.033638 1.278e-09
NHSL1 0.125352 0.033638 1.278e-09
RPS18 0.125256 0.038449 2.998e-06
COQ7 0.125167 0.034183 4.94e-14
SNED1 0.125104 0.034300 7.163e-09
SNX5 0.125063 0.033997 1.101e-08
THUMPD1 0.125037 0.030932 0
OLAH 0.125000 0.035619 1.692e-06
ZNF555 0.124951 0.034313 1.113e-07
VKORC1L1 0.124951 0.048808 0
FAM153A 0.124914 0.034621 1.174e-08
TM2D2 0.124856 0.033468 0
CXCR2 0.124707 0.031757 0
ANKMY2 0.124645 0.034759 4.464e-08
GIMAP4 0.124641 0.031249 1.11e-16
EVI5L 0.124625 0.033986 1.166e-07
KRT7 0.124573 0.035493 9.107e-07
H2AFY2 0.124569 0.032147 7.524e-10
ULK2 0.124447 0.040133 8.061e-11
GGT5 0.124423 0.030847 4.224e-14
TMEM50B 0.124391 0.031312 0
TPST1 0.124329 0.045671 0
ITLN1 0.124326 0.031044 0
PTPLA 0.124310 0.034082 1.189e-08
FKBP1A 0.124299 0.032951 6.114e-11
TMCC3 0.124273 0.035012 2.414e-06
MS4A6A 0.124244 0.033766 0
HIST1H2BK 0.124198 0.036993 0
RSRC1 0.124170 0.035877 0
CCT3 0.124106 0.029876 0
TSEN54 0.124105 0.031008 0
FDXR 0.124099 0.037473 3.474e-07
EXOC3L2 0.124095 0.035499 2.104e-07
SLC16A3 0.124001 0.032734 0
ZNF221 0.123908 0.030790 0
ARL4D 0.123863 0.035017 0
MMAA 0.123798 0.033281 5.756e-12
HNMT 0.123700 0.034848 5.733e-10
FAM50B 0.123680 0.035000 1.429e-06
HOXA5 0.123640 0.031058 0
KIF23 0.123610 0.036871 2.525e-05
GLIS3 0.123594 0.035258 2.421e-07
MGP 0.123592 0.032213 0
BCDIN3D 0.123528 0.036992 2.144e-11
C2orf76 0.123468 0.034640 2.171e-10
TBC1D12 0.123394 0.034901 9.098e-13
INADL 0.123389 0.035690 2.144e-06
XYLB 0.123386 0.034232 2.741e-09
C9orf80 0.123385 0.031580 3.331e-16
UXT 0.123366 0.032880 3.181e-14
ENPP2 0.123366 0.032880 3.181e-14
EFR3B 0.123250 0.034592 1.691e-13
TMEM53 0.123234 0.038537 7.486e-08
SMARCE1 0.123203 0.033101 0
GALC 0.123166 0.033250 1.166e-15
C2orf84 0.123145 0.034596 1.181e-12
ALDH1A1 0.123105 0.033711 4.441e-16
GOT2 0.123004 0.029041 0
UGT2B11 0.122957 0.035559 9.104e-14
MPHOSPH8 0.122922 0.033276 0
SRP14 0.122837 0.033426 1.7e-11
MTPAP 0.122822 0.033268 6.699e-10
SV2C 0.122780 0.036018 6.167e-07
NIPAL4 0.122767 0.033140 2.043e-14
C19orf66 0.122674 0.034980 6.837e-09
STAC 0.122659 0.033109 7.647e-12
ZNF862 0.122638 0.033939 1.909e-09
SLC6A6 0.122638 0.033570 5.361e-09
PPHLN1 0.122580 0.031282 0
KIR3DL1 0.122562 0.033108 1.028e-07
GRINA 0.122228 0.035051 0
TNFSF4 0.122220 0.034309 7.74e-13
KCNAB3 0.122151 0.032420 1.166e-15
MACF1 0.122035 0.030794 5.551e-17
AKD1 0.121997 0.029881 0
DENND2D 0.121967 0.034067 9.988e-09
WDR52 0.121966 0.031150 0
DPP7 0.121863 0.034198 2.311e-13
SCGB1C1 0.121843 0.032170 1.982e-14
PSMB1 0.121829 0.034796 0
PTGDS 0.121810 0.032349 3.628e-13
LMAN2L 0.121802 0.041851 1.015e-12
C1GALT1C1 0.121802 0.041851 1.015e-12
PLEKHA6 0.121796 0.032617 3.459e-11
SHB 0.121787 0.031221 0
TTLL5 0.121756 0.030052 0
TRIP4 0.121714 0.033679 0
TUSC1 0.121706 0.035602 1.212e-06
ARMCX6 0.121706 0.035602 1.212e-06
CCDC159 0.121662 0.033172 8.182e-11
ATP5G1 0.121648 0.033280 0
DOK1 0.121620 0.035040 7.47e-13
FNBP1 0.121552 0.030571 5.551e-17
TAS1R3 0.121518 0.032826 0
SLC1A3 0.121464 0.035361 1.961e-09
SOX8 0.121427 0.035948 3.265e-08
TNFRSF14 0.121393 0.031616 2.776e-15
FMO5 0.121195 0.036029 0
NDUFA7 0.121194 0.032900 8.908e-08
LILRA6 0.121185 0.036420 3.688e-05
VPS13C 0.121156 0.027797 0
DOCK10 0.121140 0.032594 1.434e-13
CIB3 0.121131 0.033049 1.002e-10
MCM6 0.121120 0.035943 0
SHARPIN 0.121117 0.032947 2.665e-15
LPCAT1 0.121089 0.034510 7.803e-07
CAPRIN2 0.121085 0.035131 5.195e-07
NLRP9 0.121043 0.032796 8.627e-09
C19orf45 0.121016 0.032408 6.183e-08
AURKC 0.121015 0.034473 8.287e-07
SLC25A13 0.120998 0.031014 0
INCENP 0.120979 0.033098 4.452e-14
MAPKBP1 0.120938 0.034303 1.11e-16
AP3D1 0.120930 0.032858 6.227e-08
EHD3 0.120842 0.034736 1.445e-08
HEBP1 0.120737 0.032931 2.357e-10
TMEM54 0.120735 0.033028 0
CCDC78 0.120677 0.032857 4.065e-13
SGK1 0.120504 0.036170 5.647e-05
GPR55 0.120499 0.034403 4.122e-08
FAM151B 0.120493 0.029432 0
CHRNB2 0.120451 0.032808 4.441e-16
MAP3K10 0.120432 0.029251 0
ADM 0.120431 0.029981 0
PRKAB2 0.120425 0.039274 0
ZNF580 0.120417 0.033209 3.934e-08
C1orf122 0.120389 0.029685 0
LYPD5 0.120360 0.035579 5.244e-13
SLC37A1 0.120272 0.034686 2.454e-06
UPP1 0.120201 0.031448 0
STAB2 0.120169 0.031708 1.395e-12
HTATSF1 0.120164 0.035214 3.696e-12
CNIH4 0.120164 0.035214 3.696e-12
LRCH1 0.120106 0.031276 2.22e-16
RPL13A 0.120090 0.033489 2.425e-09
NDUFA9 0.120085 0.033894 4.928e-08
ST8SIA4 0.120072 0.036319 1.919e-10
PLD3 0.120068 0.032513 1.484e-11
EGLN3 0.120057 0.036589 5.606e-05
TBC1D22A 0.120039 0.034574 6.559e-08
SERPINH1 0.119968 0.034264 1.305e-13
POLDIP3 0.119929 0.036374 9.11e-07
EIF3G 0.119922 0.031881 1.825e-13
WFIKKN2 0.119900 0.032511 3.698e-10
NAA30 0.119892 0.032737 1.098e-09
FAM105B 0.119880 0.033778 2.46e-09
TPRG1L 0.119851 0.034332 4.03e-06
CHST11 0.119837 0.033200 9.075e-09
RPL10 0.119656 0.030818 5.579e-12
NUCB2 0.119656 0.031820 3.079e-12
GNAO1 0.119656 0.030818 5.579e-12
CHST2 0.119610 0.035722 1.908e-07
SPINT2 0.119574 0.034696 3.666e-11
INPP5D 0.119570 0.033029 4.342e-09
MAPRE1 0.119512 0.033157 6.106e-16
FAM101B 0.119390 0.032474 1.121e-09
ARSG 0.119388 0.034298 1.891e-07
CSNK1D 0.119330 0.037306 6.879e-05
CACNA1D 0.119330 0.033229 8.037e-12
HIST4H4 0.119219 0.031845 9.631e-14
PCNXL2 0.119215 0.033933 1.926e-07
B3GNT5 0.119210 0.038871 2.948e-05
FHDC1 0.119167 0.030770 3.053e-15
MAU2 0.119143 0.031746 0
ATP7A 0.119143 0.031746 0
HCLS1 0.119058 0.037430 5.191e-12
USP30 0.119029 0.033916 6.715e-08
ZNF577 0.118989 0.029988 1.665e-16
PCSK5 0.118974 0.034972 1.651e-05
MYO3B 0.118910 0.032901 9.586e-11
TMEM110 0.118909 0.033425 0
SNX29 0.118828 0.030509 2.22e-16
ZDHHC20 0.118820 0.032140 1.262e-09
SCN5A 0.118758 0.034848 5.348e-09
BEX5 0.118758 0.034848 5.348e-09
ITPKC 0.118725 0.031425 2.798e-14
ARHGAP32 0.118703 0.029919 5.188e-13
EPHX4 0.118674 0.033441 2.326e-14
EMID1 0.118672 0.035242 9.296e-10
OPN3 0.118671 0.034509 5.361e-06
SYCP3 0.118662 0.032997 1.04e-11
ATPIF1 0.118546 0.033503 1.61e-15
PIP5K1C 0.118469 0.033007 8.091e-08
WDR24 0.118429 0.029571 0
PRPSAP2 0.118429 0.035550 2.054e-15
NSDHL 0.118400 0.035134 9.601e-11
MTMR9 0.118400 0.035134 9.601e-11
TMEM86A 0.118349 0.032917 1.834e-08
TATDN3 0.118298 0.031349 2.109e-15
BFSP2 0.118290 0.034957 1.448e-07
ACOT13 0.118282 0.033933 1.304e-08
PYROXD1 0.118229 0.031385 2.387e-15
ANK1 0.118176 0.033365 5.859e-11
C6orf226 0.118161 0.031185 2.018e-12
ANGEL2 0.118140 0.029609 0
RAI14 0.118128 0.035240 4.071e-06
TRPM2 0.118110 0.032410 1.685e-08
CD200R1 0.118091 0.034145 6.82e-11
MCTP2 0.118074 0.035160 3.632e-06
C1orf109 0.117950 0.032675 5.961e-09
LRRC16B 0.117945 0.036353 6.285e-05
CDC42 0.117932 0.031158 3.253e-14
ACAT2 0.117872 0.032309 2.665e-15
GCLM 0.117838 0.032922 7.329e-12
AKAP6 0.117786 0.033313 2.727e-07
RNF40 0.117781 0.035014 0
VEPH1 0.117717 0.032013 0
RBM20 0.117699 0.034609 1.342e-07
TACC1 0.117666 0.030945 3.886e-16
SPRYD3 0.117658 0.035350 1.762e-06
ATP5G3 0.117645 0.032031 0
HELLS 0.117619 0.031581 0
SPPL2A 0.117608 0.033189 5.551e-17
SUSD3 0.117579 0.036969 3.127e-11
NAV2 0.117571 0.033176 2.767e-07
EVI5 0.117474 0.032307 0
LRRC70 0.117466 0.035903 1.539e-09
CD300LF 0.117411 0.031925 2.461e-09
GIMAP5 0.117202 0.030496 5.551e-17
ZNF519 0.117160 0.031461 4.391e-14
MICAL3 0.117137 0.031410 4.233e-09
CPPED1 0.117123 0.030969 1.509e-10
GPR68 0.117113 0.031935 3.501e-10
DNAJA4 0.117079 0.033082 3.203e-10
SNIP1 0.117034 0.030889 2.246e-12
ST6GAL1 0.117032 0.031678 1.163e-08
FTSJD1 0.117025 0.034325 0
FCRLB 0.116912 0.031586 4.261e-10
TLR3 0.116830 0.032213 5.892e-09
C19orf6 0.116753 0.034841 6.571e-06
KLHL24 0.116683 0.030480 2.331e-15
GLTSCR2 0.116645 0.030243 8.493e-15
