AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
RALGPS2 ENSG00000116191.12 0.065111 0.056549 ENSG00000116191
VILL ENSG00000136059.10 0.033738 0.04867 ENSG00000136059
GPR55 ENSG00000135898.5 0.012405 0.045494 ENSG00000135898
PTGDR ENSG00000168229.3 0.047517 0.045658 ENSG00000168229
ZNF367 ENSG00000165244.6 0.049121 0.059826 ENSG00000165244
LARGE ENSG00000133424.15 0.230893 0.096958 ENSG00000133424
DOCK9 ENSG00000088387.13 0.121937 0.072203 ENSG00000088387
RARS ENSG00000113643.4 0.131348 0.08255 ENSG00000113643
SYS1 ENSG00000204070.5 0.146762 0.077847 ENSG00000204070
RFX2 ENSG00000087903.8 0.043632 0.058184 ENSG00000087903
CREBZF ENSG00000137504.9 0.060618 0.056786 ENSG00000137504
FAM184B ENSG00000047662.4 0.045184 0.053228 ENSG00000047662
NDUFB4 ENSG00000065518.7 0.023242 0.035232 ENSG00000065518
PIWIL4 ENSG00000134627.7 0.010007 0.042148 ENSG00000134627
TMEM171 ENSG00000157111.8 0.164908 0.073821 ENSG00000157111
NXNL2 ENSG00000130045.11 0.01612 0.031723 ENSG00000130045
SCAI ENSG00000173611.12 0.046316 0.049563 ENSG00000173611
PGS1 ENSG00000087157.14 0.054783 0.049919 ENSG00000087157
CYP4F3 ENSG00000186529.9 0.068135 0.060524 ENSG00000186529
MGAT1 ENSG00000131446.11 0.04931 0.048815 ENSG00000131446
USP45 ENSG00000123552.12 0.078175 0.056196 ENSG00000123552
LRRC4C ENSG00000148948.3 0.038317 0.059142 ENSG00000148948
PSME1 ENSG00000092010.10 0.023608 0.043414 ENSG00000092010
PRRT4 ENSG00000224940.4 0.034037 0.044876 ENSG00000224940
ADAMTS8 ENSG00000134917.9 0.045119 0.055793 ENSG00000134917
TIMM50 ENSG00000105197.6 0.049079 0.052008 ENSG00000105197
FAM89A ENSG00000182118.5 0.020528 0.058232 ENSG00000182118
GATAD2A ENSG00000167491.12 0.031141 0.03904 ENSG00000167491
MTIF3 ENSG00000122033.10 0.058832 0.065363 ENSG00000122033
LOH12CR1 ENSG00000165714.6 0.028651 0.062575 ENSG00000165714
CRP ENSG00000132693.8 0.041092 0.042764 ENSG00000132693
HDAC3 ENSG00000171720.4 0.064689 0.05657 ENSG00000171720
GUCY2C ENSG00000070019.3 0.027308 0.044649 ENSG00000070019
GOLGA8N ENSG00000232653.4 0.085867 0.05733 ENSG00000232653
GPR26 ENSG00000154478.3 0.138362 0.082237 ENSG00000154478
IFITM5 ENSG00000206013.2 0.026991 0.041713 ENSG00000206013
FN3K ENSG00000167363.9 0.040246 0.046522 ENSG00000167363
LY75 ENSG00000054219.9 0.137685 0.064049 ENSG00000054219
CEP41 ENSG00000106477.13 0.050093 0.053518 ENSG00000106477
DENND6A ENSG00000174839.8 0.070252 0.054029 ENSG00000174839
RNF122 ENSG00000133874.1 0.03241 0.044337 ENSG00000133874
CEACAM21 ENSG00000007129.13 0.082736 0.054793 ENSG00000007129
IL1RN ENSG00000136689.14 0.054934 0.050723 ENSG00000136689
GALNT11 ENSG00000178234.8 0.08425 0.067959 ENSG00000178234
KNTC1 ENSG00000184445.7 0.016171 0.030725 ENSG00000184445
GOLGA2 ENSG00000167110.11 0.046427 0.059068 ENSG00000167110
TNS4 ENSG00000131746.8 0.02012 0.037931 ENSG00000131746
GXYLT2 ENSG00000172986.8 0.019224 0.041492 ENSG00000172986
CD5 ENSG00000110448.6 0.014364 0.039853 ENSG00000110448
FMO4 ENSG00000076258.5 0.04235 0.045915 ENSG00000076258
NLRP7 ENSG00000167634.8 0.093043 0.085406 ENSG00000167634
DLG5 ENSG00000151208.12 0.225192 0.076764 ENSG00000151208
FCN2 ENSG00000160339.11 0.057779 0.058573 ENSG00000160339
ANKRD45 ENSG00000183831.6 0.192781 0.070349 ENSG00000183831
RPS6KA1 ENSG00000117676.9 0.019714 0.052308 ENSG00000117676
RGL4 ENSG00000159496.10 0.025007 0.046527 ENSG00000159496
ITGA2 ENSG00000164171.6 0.01521 0.031566 ENSG00000164171
P4HA2 ENSG00000072682.14 0.142643 0.064975 ENSG00000072682
FAM101A ENSG00000178882.8 0.043757 0.055301 ENSG00000178882
PACRGL ENSG00000163138.14 0.049775 0.055015 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.023074 0.032447 ENSG00000163281
MTCH2 ENSG00000109919.5 0.044687 0.037659 ENSG00000109919
VPS13A ENSG00000197969.7 0.011463 0.043878 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.027732 0.04494 ENSG00000085491
CHST10 ENSG00000115526.6 0.173785 0.069381 ENSG00000115526
TMEM26 ENSG00000196932.7 0.024147 0.042493 ENSG00000196932
RECQL5 ENSG00000108469.10 0.052017 0.055749 ENSG00000108469
CRLS1 ENSG00000088766.6 0.010518 0.04203 ENSG00000088766
COL13A1 ENSG00000197467.9 0.056422 0.061988 ENSG00000197467
RSRC2 ENSG00000111011.13 0.040943 0.039223 ENSG00000111011
FAM185A ENSG00000222011.4 0.014247 0.034792 ENSG00000222011
SYT17 ENSG00000103528.12 0.050669 0.051974 ENSG00000103528
CSRP1 ENSG00000159176.9 0.018152 0.052002 ENSG00000159176
DIRAS3 ENSG00000162595.4 0.123302 0.064632 ENSG00000162595
RRAS ENSG00000126458.3 0.054591 0.061099 ENSG00000126458
CTDSP2 ENSG00000175215.5 0.01278 0.033275 ENSG00000175215
ADAM17 ENSG00000151694.8 0.010803 0.031219 ENSG00000151694
CFDP1 ENSG00000153774.4 0.055071 0.052405 ENSG00000153774
TLCD2 ENSG00000185561.8 0.059877 0.067528 ENSG00000185561
TMEM39A ENSG00000176142.8 0.145332 0.069566 ENSG00000176142
ZBTB7A ENSG00000178951.4 0.020125 0.041635 ENSG00000178951
IL1RL1 ENSG00000115602.12 0.06979 0.051072 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.06204 0.045925 ENSG00000173327
GOLGA8O ENSG00000206127.6 0.089086 0.065831 ENSG00000206127
RNF14 ENSG00000013561.13 0.010345 0.04535 ENSG00000013561
OLFML2B ENSG00000162745.6 0.018196 0.04225 ENSG00000162745
INHBA ENSG00000122641.9 0.064167 0.05758 ENSG00000122641
ABCA12 ENSG00000144452.10 0.015086 0.033937 ENSG00000144452
METTL21A ENSG00000144401.10 0.025985 0.04124 ENSG00000144401
LRRC7 ENSG00000033122.13 0.126172 0.06227 ENSG00000033122
PIH1D1 ENSG00000104872.6 0.039128 0.049069 ENSG00000104872
TMEM100 ENSG00000166292.7 0.032927 0.042998 ENSG00000166292
GPR18 ENSG00000125245.8 0.039725 0.052164 ENSG00000125245
AL645728.1 ENSG00000215014.3 0.01032 0.0276 ENSG00000215014
RAB33B ENSG00000172007.5 0.01802 0.0468 ENSG00000172007
CNTNAP3 ENSG00000106714.13 0.040043 0.053333 ENSG00000106714
GPM6A ENSG00000150625.12 0.058019 0.055692 ENSG00000150625
ACTRT3 ENSG00000184378.2 0.023599 0.040725 ENSG00000184378
MAATS1 ENSG00000183833.12 0.079923 0.064916 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.115924 0.064408 ENSG00000160111
ZDHHC1 ENSG00000159714.6 0.049111 0.04113 ENSG00000159714
CCDC125 ENSG00000183323.8 0.100849 0.060966 ENSG00000183323
CRYAA ENSG00000160202.3 0.019405 0.047936 ENSG00000160202
DNMT3A ENSG00000119772.12 0.028187 0.051927 ENSG00000119772
CPB2 ENSG00000080618.9 0.032725 0.043491 ENSG00000080618
ZDHHC3 ENSG00000163812.9 0.013032 0.032904 ENSG00000163812
POC1B ENSG00000139323.9 0.028406 0.036123 ENSG00000139323
TMUB2 ENSG00000168591.11 0.044414 0.044998 ENSG00000168591
ABHD10 ENSG00000144827.4 0.035144 0.046157 ENSG00000144827
ITGA6 ENSG00000091409.10 0.071397 0.068519 ENSG00000091409
EVI5 ENSG00000067208.10 0.122262 0.057424 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.042483 0.040816 ENSG00000197070
MTF1 ENSG00000188786.9 0.01364 0.038608 ENSG00000188786
SF3A1 ENSG00000099995.13 0.036288 0.039139 ENSG00000099995
SAMD1 ENSG00000141858.7 0.024288 0.045487 ENSG00000141858
SCGB2A1 ENSG00000124939.4 0.198712 0.072897 ENSG00000124939
ROM1 ENSG00000149489.4 0.064295 0.055781 ENSG00000149489
CLEC4D ENSG00000166527.3 0.163496 0.082362 ENSG00000166527
HSD17B13 ENSG00000170509.7 0.114808 0.064744 ENSG00000170509
KANSL3 ENSG00000114982.13 0.023938 0.044357 ENSG00000114982
DTX4 ENSG00000110042.3 0.05457 0.045948 ENSG00000110042
C20orf194 ENSG00000088854.11 0.077634 0.06115 ENSG00000088854
SGCD ENSG00000170624.9 0.37283 0.082516 ENSG00000170624
C7orf43 ENSG00000146826.10 0.011089 0.027098 ENSG00000146826
IGF2 ENSG00000167244.12 0.044112 0.046697 ENSG00000167244
C17orf80 ENSG00000141219.11 0.011527 0.047751 ENSG00000141219
DIDO1 ENSG00000101191.12 0.021411 0.047664 ENSG00000101191
HECTD2 ENSG00000165338.11 0.054695 0.050829 ENSG00000165338
C10orf82 ENSG00000165863.12 0.07919 0.052647 ENSG00000165863
RAB40B ENSG00000141542.6 0.211264 0.082858 ENSG00000141542
DSE ENSG00000111817.12 0.038219 0.044251 ENSG00000111817
NLRX1 ENSG00000160703.10 0.031239 0.041707 ENSG00000160703
TMEM134 ENSG00000172663.4 0.06192 0.04992 ENSG00000172663
SRRM1 ENSG00000133226.12 0.073266 0.059025 ENSG00000133226
MGRN1 ENSG00000102858.8 0.023589 0.04653 ENSG00000102858
ZHX1 ENSG00000165156.10 0.080747 0.066945 ENSG00000165156
PGLYRP4 ENSG00000163218.10 0.048797 0.043305 ENSG00000163218
ZNF337 ENSG00000130684.9 0.067116 0.056127 ENSG00000130684
DBNDD1 ENSG00000003249.9 0.102084 0.064475 ENSG00000003249
AGPS ENSG00000018510.8 0.014945 0.042804 ENSG00000018510
SLCO1B3 ENSG00000111700.8 0.107523 0.053141 ENSG00000111700
TAPT1 ENSG00000169762.12 0.12589 0.071085 ENSG00000169762
RSBN1L ENSG00000187257.9 0.076669 0.062846 ENSG00000187257
RANBP17 ENSG00000204764.7 0.091891 0.078333 ENSG00000204764
LRRC47 ENSG00000130764.5 0.062293 0.051806 ENSG00000130764
MPND ENSG00000008382.11 0.03435 0.064446 ENSG00000008382
ATP8B3 ENSG00000130270.11 0.106039 0.080996 ENSG00000130270
ARL2BP ENSG00000102931.3 0.105097 0.069949 ENSG00000102931
BRI3 ENSG00000164713.5 0.020839 0.046019 ENSG00000164713
RNF149 ENSG00000163162.4 0.050827 0.054847 ENSG00000163162
AMICA1 ENSG00000160593.13 0.040605 0.053542 ENSG00000160593
NPIPA2 ENSG00000254852.4 0.018702 0.04174 ENSG00000254852
SELENBP1 ENSG00000143416.16 0.118088 0.056036 ENSG00000143416
CRYBA2 ENSG00000163499.7 0.01972 0.041695 ENSG00000163499
WSB2 ENSG00000176871.4 0.044092 0.059417 ENSG00000176871
RGS18 ENSG00000150681.5 0.027646 0.044779 ENSG00000150681
PLEKHN1 ENSG00000187583.5 0.042834 0.040618 ENSG00000187583
CARD8 ENSG00000105483.12 0.080677 0.06402 ENSG00000105483
KRT80 ENSG00000167767.9 0.043154 0.048133 ENSG00000167767
TEAD3 ENSG00000007866.14 0.023842 0.045599 ENSG00000007866
SERTAD4 ENSG00000082497.7 0.024002 0.051884 ENSG00000082497
CNRIP1 ENSG00000119865.4 0.052578 0.062347 ENSG00000119865
SLC37A1 ENSG00000160190.8 0.083 0.069989 ENSG00000160190
KCNJ2 ENSG00000123700.4 0.027466 0.043842 ENSG00000123700
GPM6B ENSG00000046653.10 0.060688 0.072464 ENSG00000046653
KRTAP5-10 ENSG00000204572.5 0.0425 0.051035 ENSG00000204572
ACTR6 ENSG00000075089.5 0.015091 0.033303 ENSG00000075089
PDE1C ENSG00000154678.12 0.042476 0.046466 ENSG00000154678
ATG4C ENSG00000125703.10 0.409715 0.081674 ENSG00000125703
PXN ENSG00000089159.11 0.051045 0.048653 ENSG00000089159
THEM6 ENSG00000130193.7 0.11003 0.069019 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.049137 0.045099 ENSG00000176915
SCXA ENSG00000188686.2 0.017831 0.039022 ENSG00000188686
C1orf112 ENSG00000000460.12 0.134538 0.066622 ENSG00000000460
SDPR ENSG00000168497.4 0.131164 0.07602 ENSG00000168497
USB1 ENSG00000103005.7 0.011914 0.051911 ENSG00000103005
RECQL4 ENSG00000160957.7 0.022595 0.036849 ENSG00000160957
GPR155 ENSG00000163328.9 0.159866 0.071625 ENSG00000163328
DNAJB6 ENSG00000105993.10 0.035949 0.050849 ENSG00000105993
ATP5I ENSG00000169020.5 0.016351 0.033431 ENSG00000169020
WDR46 ENSG00000227057.3 0.067447 0.064175 ENSG00000227057
ABCE1 ENSG00000164163.6 0.021945 0.036486 ENSG00000164163
SLC25A41 ENSG00000181240.9 0.383921 0.091027 ENSG00000181240
SNX18 ENSG00000178996.8 0.010822 0.030382 ENSG00000178996
HHEX ENSG00000152804.6 0.085964 0.055193 ENSG00000152804
NFKBIL1 ENSG00000204498.6 0.03877 0.044037 ENSG00000204498
TINAG ENSG00000137251.11 0.065555 0.052351 ENSG00000137251
COMP ENSG00000105664.6 0.130456 0.079154 ENSG00000105664
CHST5 ENSG00000135702.10 0.099257 0.060857 ENSG00000135702
NARF ENSG00000141562.12 0.090145 0.070357 ENSG00000141562
FAM188A ENSG00000148481.9 0.046386 0.058457 ENSG00000148481
SGK1 ENSG00000118515.7 0.035784 0.05116 ENSG00000118515
CPT1A ENSG00000110090.8 0.011349 0.04046 ENSG00000110090
TBC1D12 ENSG00000108239.8 0.086249 0.061327 ENSG00000108239
NAB1 ENSG00000138386.12 0.029854 0.037629 ENSG00000138386
C9orf141 ENSG00000198454.2 0.028035 0.046206 ENSG00000198454
SFRP5 ENSG00000120057.4 0.021779 0.044385 ENSG00000120057
C2orf70 ENSG00000173557.10 0.018478 0.045209 ENSG00000173557
ZNF57 ENSG00000171970.8 0.090061 0.074814 ENSG00000171970
AHSG ENSG00000145192.8 0.011107 0.040943 ENSG00000145192
LIF ENSG00000128342.4 0.017239 0.033166 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.032227 0.061484 ENSG00000196209
ING2 ENSG00000168556.5 0.07676 0.057626 ENSG00000168556
IRS2 ENSG00000185950.7 0.012715 0.060249 ENSG00000185950
HTATIP2 ENSG00000109854.9 0.139105 0.085928 ENSG00000109854
KRBA1 ENSG00000133619.13 0.027134 0.0414 ENSG00000133619
FNDC3B ENSG00000075420.8 0.10984 0.067868 ENSG00000075420
FGFR1OP ENSG00000213066.6 0.066326 0.063514 ENSG00000213066
PIK3C3 ENSG00000078142.7 0.033821 0.044361 ENSG00000078142
PMFBP1 ENSG00000118557.11 0.055345 0.050052 ENSG00000118557
HOGA1 ENSG00000241935.4 0.210665 0.081328 ENSG00000241935
TMEM8A ENSG00000129925.6 0.027333 0.062349 ENSG00000129925
ACAD8 ENSG00000151498.7 0.083351 0.066662 ENSG00000151498
GLUL ENSG00000135821.11 0.034828 0.049567 ENSG00000135821
CBX6 ENSG00000183741.7 0.036447 0.047429 ENSG00000183741
FAM120AOS ENSG00000188938.11 0.033356 0.03531 ENSG00000188938
CCL4 ENSG00000129277.9 0.079846 0.054464 ENSG00000129277
L3MBTL3 ENSG00000198945.3 0.136353 0.067783 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.078177 0.059132 ENSG00000121083
SNRNP200 ENSG00000144028.10 0.025046 0.032183 ENSG00000144028
ZNF350 ENSG00000256683.2 0.077513 0.072507 ENSG00000256683
PSRC1 ENSG00000134222.12 0.124799 0.073954 ENSG00000134222
PCDHA6 ENSG00000081842.13 0.021604 0.031758 ENSG00000081842
ILKAP ENSG00000132323.4 0.042814 0.048069 ENSG00000132323
HTR1F ENSG00000179097.4 0.172253 0.071471 ENSG00000179097
HMBS ENSG00000256269.2 0.015759 0.034524 ENSG00000256269
AHCYL2 ENSG00000158467.12 0.061548 0.051504 ENSG00000158467
AL590708.2 ENSG00000232850.1 0.012372 0.035198 ENSG00000232850
COL4A2 ENSG00000134871.13 0.022365 0.052594 ENSG00000134871
SKA2 ENSG00000182628.8 0.031314 0.039434 ENSG00000182628
HSPA12A ENSG00000165868.8 0.05395 0.050891 ENSG00000165868
NXN ENSG00000167693.12 0.059168 0.060204 ENSG00000167693
ARID1A ENSG00000117713.13 0.0979 0.071774 ENSG00000117713
AHCYL1 ENSG00000168710.13 0.091215 0.068781 ENSG00000168710
FAM21A ENSG00000099290.11 0.043919 0.042911 ENSG00000099290
CCT5 ENSG00000150753.7 0.070154 0.068627 ENSG00000150753
BANP ENSG00000172530.15 0.024288 0.04377 ENSG00000172530
POLR2I ENSG00000105258.4 0.030262 0.045089 ENSG00000105258
RELT ENSG00000054967.8 0.023248 0.039439 ENSG00000054967
C11orf63 ENSG00000109944.6 0.038068 0.046111 ENSG00000109944
SMUG1 ENSG00000123415.10 0.012684 0.04884 ENSG00000123415
E2F6 ENSG00000169016.12 0.014402 0.036672 ENSG00000169016
HEY1 ENSG00000164683.12 0.049908 0.055103 ENSG00000164683
TASP1 ENSG00000089123.11 0.014793 0.042797 ENSG00000089123
SLC10A7 ENSG00000120519.10 0.012666 0.035997 ENSG00000120519
AC005609.1 ENSG00000249034.1 0.091299 0.067015 ENSG00000249034
LPO ENSG00000167419.6 0.044845 0.048367 ENSG00000167419
THAP2 ENSG00000173451.2 0.017319 0.049998 ENSG00000173451
NVL ENSG00000143748.13 0.027039 0.043889 ENSG00000143748
RPS27L ENSG00000185088.8 0.012647 0.033031 ENSG00000185088
ZNF468 ENSG00000204604.5 0.026461 0.03753 ENSG00000204604
ZFHX3 ENSG00000140836.10 0.019791 0.054333 ENSG00000140836
GORAB ENSG00000120370.8 0.070818 0.051499 ENSG00000120370
FAM115A ENSG00000198420.5 0.012297 0.036007 ENSG00000198420
HNRNPK ENSG00000165119.14 0.02609 0.054155 ENSG00000165119
CKS1B ENSG00000268942.1 0.055618 0.057405 ENSG00000268942
USE1 ENSG00000053501.8 0.017497 0.045091 ENSG00000053501
SUCLA2 ENSG00000136143.9 0.156539 0.068583 ENSG00000136143
UBTD1 ENSG00000165886.4 0.016087 0.047882 ENSG00000165886
SCGB3A1 ENSG00000161055.3 0.089443 0.06345 ENSG00000161055
RNH1 ENSG00000023191.12 0.052214 0.050509 ENSG00000023191
UBXN11 ENSG00000158062.16 0.02343 0.035973 ENSG00000158062
TSPAN15 ENSG00000099282.5 0.014131 0.052944 ENSG00000099282
ARHGAP32 ENSG00000134909.14 0.016679 0.03615 ENSG00000134909
SH3GLB1 ENSG00000097033.10 0.056388 0.053658 ENSG00000097033
KIAA1958 ENSG00000165185.10 0.148245 0.092016 ENSG00000165185
NID2 ENSG00000087303.12 0.025731 0.038593 ENSG00000087303
AKNAD1 ENSG00000162641.14 0.141184 0.080377 ENSG00000162641
CDC42BPG ENSG00000171219.8 0.024655 0.045688 ENSG00000171219
EFS ENSG00000100842.8 0.039998 0.044984 ENSG00000100842
SAMSN1 ENSG00000155307.13 0.047702 0.062926 ENSG00000155307
GPR135 ENSG00000181619.11 0.012179 0.032502 ENSG00000181619
SNX33 ENSG00000173548.8 0.072943 0.051615 ENSG00000173548
TYMS ENSG00000176890.11 0.017442 0.039234 ENSG00000176890
CSRP3 ENSG00000129170.4 0.018683 0.060457 ENSG00000129170
RBM22 ENSG00000086589.7 0.022155 0.050983 ENSG00000086589
MTRF1L ENSG00000112031.11 0.019907 0.044247 ENSG00000112031
C11orf94 ENSG00000234776.1 0.01756 0.032682 ENSG00000234776
GTF3C2 ENSG00000115207.9 0.045335 0.053846 ENSG00000115207
ZCWPW1 ENSG00000078487.13 0.089017 0.055485 ENSG00000078487
FSTL3 ENSG00000070404.5 0.054597 0.069948 ENSG00000070404
MCM6 ENSG00000076003.4 0.064277 0.050878 ENSG00000076003
PDLIM1 ENSG00000107438.4 0.028181 0.039207 ENSG00000107438
AAED1 ENSG00000158122.7 0.087524 0.068729 ENSG00000158122
ADH5 ENSG00000197894.6 0.027976 0.041494 ENSG00000197894
EP400NL ENSG00000185684.8 0.221337 0.069543 ENSG00000185684
C9orf123 ENSG00000137038.7 0.018515 0.046616 ENSG00000137038
CGGBP1 ENSG00000163320.6 0.02302 0.036361 ENSG00000163320
ECHDC1 ENSG00000093144.14 0.017567 0.035795 ENSG00000093144
CLEC18A ENSG00000157322.12 0.123944 0.061749 ENSG00000157322
DTL ENSG00000143476.13 0.023088 0.052283 ENSG00000143476
ACTR8 ENSG00000113812.9 0.098106 0.058006 ENSG00000113812
CDYL2 ENSG00000166446.9 0.035781 0.063183 ENSG00000166446
GALNT3 ENSG00000115339.9 0.030123 0.042394 ENSG00000115339
VIM ENSG00000026025.9 0.068568 0.058548 ENSG00000026025
MTMR9 ENSG00000104643.5 0.110901 0.070524 ENSG00000104643
BLVRA ENSG00000106605.6 0.040705 0.048284 ENSG00000106605
SPP1 ENSG00000118785.9 0.165939 0.080398 ENSG00000118785
IGFALS ENSG00000099769.5 0.019924 0.042922 ENSG00000099769
HDAC5 ENSG00000108840.11 0.036009 0.039058 ENSG00000108840
ANKLE1 ENSG00000160117.10 0.077367 0.068748 ENSG00000160117
CEP85L ENSG00000111860.9 0.022489 0.03948 ENSG00000111860
VSTM2L ENSG00000132821.7 0.038842 0.054923 ENSG00000132821
CDPF1 ENSG00000205643.6 0.092279 0.058961 ENSG00000205643
CASC5 ENSG00000137812.15 0.037395 0.038207 ENSG00000137812
CDKL1 ENSG00000100490.5 0.113065 0.069899 ENSG00000100490
JOSD1 ENSG00000100221.6 0.045494 0.042948 ENSG00000100221
ELOVL1 ENSG00000066322.8 0.069046 0.060234 ENSG00000066322
CHPF ENSG00000123989.9 0.012185 0.039763 ENSG00000123989
AHCY ENSG00000101444.8 0.061622 0.059722 ENSG00000101444
GLTSCR1 ENSG00000063169.6 0.043873 0.0419 ENSG00000063169
PTTG2 ENSG00000250254.1 0.133002 0.075739 ENSG00000250254
RTDR1 ENSG00000100218.7 0.020242 0.040536 ENSG00000100218
SIGLEC8 ENSG00000105366.10 0.011161 0.041463 ENSG00000105366
ZSWIM6 ENSG00000130449.5 0.035763 0.043999 ENSG00000130449
TBC1D9 ENSG00000109436.7 0.052431 0.052045 ENSG00000109436
SCGB1A1 ENSG00000149021.2 0.138614 0.077624 ENSG00000149021
SDR42E1 ENSG00000184860.5 0.075524 0.063102 ENSG00000184860
PLIN3 ENSG00000105355.4 0.098244 0.073861 ENSG00000105355
VWA5A ENSG00000110002.11 0.01253 0.030381 ENSG00000110002
STK36 ENSG00000163482.7 0.010853 0.024468 ENSG00000163482
HAAO ENSG00000162882.10 0.044686 0.046523 ENSG00000162882
ZNF76 ENSG00000065029.10 0.036825 0.055234 ENSG00000065029
TTLL10 ENSG00000162571.9 0.070326 0.050088 ENSG00000162571
METTL15 ENSG00000169519.15 0.020248 0.035522 ENSG00000169519
ARNT2 ENSG00000172379.14 0.025315 0.051073 ENSG00000172379
C2orf44 ENSG00000163026.7 0.070607 0.052366 ENSG00000163026
NREP ENSG00000134986.9 0.018563 0.03766 ENSG00000134986
C3orf14 ENSG00000114405.6 0.053957 0.053159 ENSG00000114405
TXNL1 ENSG00000091164.8 0.071311 0.045552 ENSG00000091164
NBPF15 ENSG00000243452.3 0.055177 0.049026 ENSG00000243452
EHF ENSG00000135373.8 0.015133 0.034964 ENSG00000135373
ULK4 ENSG00000168038.6 0.010951 0.027274 ENSG00000168038
MFSD6 ENSG00000151690.10 0.012911 0.03256 ENSG00000151690
BACH1 ENSG00000156273.11 0.053542 0.058761 ENSG00000156273
RASSF4 ENSG00000107551.15 0.124837 0.069306 ENSG00000107551
MED31 ENSG00000108590.6 0.036709 0.053255 ENSG00000108590
ADAM33 ENSG00000149451.13 0.025586 0.042914 ENSG00000149451
LEFTY1 ENSG00000243709.1 0.022451 0.044406 ENSG00000243709
HSPA4L ENSG00000164070.6 0.042458 0.038277 ENSG00000164070
ZNF565 ENSG00000196357.7 0.063044 0.060084 ENSG00000196357
SMARCA5 ENSG00000153147.5 0.015455 0.039717 ENSG00000153147
OAF ENSG00000184232.4 0.041842 0.057966 ENSG00000184232
TSC22D4 ENSG00000166925.4 0.012909 0.038149 ENSG00000166925
ABHD6 ENSG00000163686.9 0.016883 0.040157 ENSG00000163686
AP1S1 ENSG00000106367.9 0.042698 0.042338 ENSG00000106367
ZDHHC16 ENSG00000171307.14 0.048821 0.043551 ENSG00000171307
TPCN1 ENSG00000186815.8 0.038926 0.050634 ENSG00000186815
RABGAP1L ENSG00000152061.17 0.064727 0.044372 ENSG00000152061
ACTC1 ENSG00000159251.6 0.055564 0.057906 ENSG00000159251
ZNF473 ENSG00000142528.11 0.078365 0.080614 ENSG00000142528
MOB3B ENSG00000120162.9 0.055351 0.059109 ENSG00000120162
TMEM60 ENSG00000135211.5 0.011056 0.032413 ENSG00000135211
CREG1 ENSG00000143162.7 0.0424 0.052109 ENSG00000143162
ELOVL5 ENSG00000012660.9 0.010145 0.052046 ENSG00000012660
LGI3 ENSG00000168481.4 0.027137 0.054074 ENSG00000168481
EVPL ENSG00000167880.3 0.100451 0.066964 ENSG00000167880
FZD8 ENSG00000177283.4 0.04716 0.046528 ENSG00000177283
TRIM8 ENSG00000171206.8 0.053933 0.055927 ENSG00000171206
GPR97 ENSG00000182885.12 0.041148 0.064896 ENSG00000182885
CDON ENSG00000064309.10 0.02292 0.038095 ENSG00000064309
ZNF446 ENSG00000083838.11 0.077899 0.055637 ENSG00000083838
ATP1B1 ENSG00000143153.7 0.024465 0.042864 ENSG00000143153
ATP10A ENSG00000206190.7 0.040841 0.052236 ENSG00000206190
HEXA ENSG00000213614.5 0.028835 0.045292 ENSG00000213614
SPCS3 ENSG00000129128.8 0.093386 0.067617 ENSG00000129128
PCYT2 ENSG00000185813.6 0.011712 0.039313 ENSG00000185813
LRRC42 ENSG00000116212.10 0.03822 0.044798 ENSG00000116212
CHTF18 ENSG00000127586.12 0.01198 0.05021 ENSG00000127586
VIPR2 ENSG00000106018.9 0.035417 0.042707 ENSG00000106018
RAB36 ENSG00000100228.8 0.032616 0.052373 ENSG00000100228
CCL25 ENSG00000131142.9 0.057681 0.066537 ENSG00000131142
SEC61A2 ENSG00000065665.16 0.0292 0.064221 ENSG00000065665
CAV2 ENSG00000105971.9 0.015422 0.040679 ENSG00000105971
SRL ENSG00000185739.9 0.036464 0.046234 ENSG00000185739
CHI3L1 ENSG00000133048.8 0.083193 0.06658 ENSG00000133048
PSMD5 ENSG00000095261.9 0.032737 0.038492 ENSG00000095261
GGCX ENSG00000115486.6 0.016064 0.03134 ENSG00000115486
GNPDA1 ENSG00000113552.11 0.061507 0.058597 ENSG00000113552
